# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
1977.250,1977.250,429908.020,7648.394,388680.085,1,0.000,0.001,0.000000,0.000,2.389262e-12,10.944,0.023,3.069,7648.394,-29360917.490,6731408.632,884108.256,-398547.758,-1087.228,6817.536,-3291.971
1977.500,1977.500,429908.787,7648.394,388680.085,1,0.000,0.001,0.000000,0.000,2.389234e-12,10.944,0.023,3.068,7648.393,-29360916.295,6731136.559,885812.605,-399370.735,-1089.357,6817.256,-3291.845
1977.750,1977.750,429909.554,7648.393,388680.085,1,0.000,0.001,0.000000,0.000,2.389205e-12,10.944,0.023,3.067,7648.392,-29360915.098,6730863.954,887516.885,-400193.680,-1091.487,6816.976,-3291.719
1978.000,1978.000,429910.321,7648.392,388680.085,1,0.000,0.001,0.000000,0.000,2.389091e-12,10.944,0.023,3.066,7648.392,-29360913.898,6730590.816,889221.093,-401016.594,-1093.616,6816.695,-3291.592
1978.250,1978.250,429911.087,7648.392,388680.085,1,0.000,0.001,0.000000,0.000,2.389062e-12,10.944,0.023,3.065,7648.391,-29360912.696,6730317.146,890925.232,-401839.477,-1095.745,6816.413,-3291.466
1978.500,1978.500,429911.853,7648.391,388680.085,1,0.000,0.001,0.000000,0.000,2.389033e-12,10.944,0.023,3.064,7648.390,-29360911.491,6730042.943,892629.300,-402662.327,-1097.874,6816.131,-3291.339
1978.750,1978.750,429912.619,7648.390,388680.085,1,0.000,0.001,0.000000,0.000,2.389005e-12,10.944,0.023,3.063,7648.390,-29360910.284,6729768.208,894333.297,-403485.146,-1100.003,6815.849,-3291.212
1979.000,1979.000,429913.384,7648.389,388680.085,1,0.000,0.001,0.000000,0.000,2.388899e-12,10.944,0.023,3.061,7648.389,-29360909.074,6729492.942,896037.224,-404307.933,-1102.132,6815.565,-3291.084
1979.250,1979.250,429914.150,7648.389,388680.085,1,0.000,0.001,0.000000,0.000,2.388871e-12,10.944,0.023,3.060,7648.388,-29360907.862,6729217.142,897741.080,-405130.688,-1104.261,6815.282,-3290.956
1979.500,1979.500,429914.915,7648.388,388680.085,1,0.000,0.001,0.000000,0.000,2.388842e-12,10.944,0.023,3.059,7648.387,-29360906.648,6728940.811,899444.865,-405953.411,-1106.390,6814.997,-3290.829
1979.750,1979.750,429915.679,7648.387,388680.085,1,0.000,0.001,0.000000,0.000,2.388805e-12,10.944,0.023,3.058,7648.387,-29360905.431,6728663.948,901148.579,-406776.102,-1108.518,6814.713,-3290.700
1980.000,1980.000,429916.444,7648.387,388680.085,1,0.000,0.001,0.000000,0.000,2.388708e-12,10.944,0.023,3.057,7648.386,-29360904.212,6728386.552,902852.221,-407598.761,-1110.647,6814.427,-3290.572
1980.250,1980.250,429917.208,7648.386,388680.085,1,0.000,0.001,0.000000,0.000,2.388671e-12,10.944,0.023,3.056,7648.385,-29360902.991,6728108.624,904555.792,-408421.388,-1112.775,6814.141,-3290.443
1980.500,1980.500,429917.972,7648.385,388680.085,1,0.000,0.001,0.000000,0.000,2.388642e-12,10.944,0.023,3.055,7648.385,-29360901.767,6727830.164,906259.292,-409243.983,-1114.904,6813.855,-3290.314
1980.750,1980.750,429918.735,7648.385,388680.085,1,0.000,0.001,0.000000,0.000,2.388614e-12,10.944,0.023,3.054,7648.384,-29360900.541,6727551.172,907962.720,-410066.545,-1117.032,6813.568,-3290.185
1981.000,1981.000,429919.499,7648.384,388680.085,1,0.000,0.001,0.000000,0.000,2.388500e-12,10.944,0.023,3.053,7648.383,-29360899.312,6727271.648,909666.076,-410889.075,-1119.160,6813.280,-3290.056
1981.250,1981.250,429920.262,7648.383,388680.085,1,0.000,0.001,0.000000,0.000,2.388471e-12,10.944,0.023,3.052,7648.383,-29360898.081,6726991.592,911369.360,-411711.573,-1121.288,6812.992,-3289.926
1981.500,1981.500,429921.025,7648.382,388680.085,1,0.000,0.001,0.000000,0.000,2.388443e-12,10.944,0.023,3.051,7648.382,-29360896.848,6726711.004,913072.572,-412534.038,-1123.417,6812.704,-3289.796
1981.750,1981.750,429921.787,7648.382,388680.085,1,0.000,0.001,0.000000,0.000,2.388414e-12,10.944,0.023,3.050,7648.381,-29360895.612,6726429.884,914775.712,-413356.471,-1125.544,6812.415,-3289.666
1982.000,1982.000,429922.549,7648.381,388680.085,1,0.000,0.001,0.000000,0.000,2.388310e-12,10.944,0.023,3.049,7648.380,-29360894.374,6726148.232,916478.779,-414178.871,-1127.672,6812.125,-3289.535
1982.250,1982.250,429923.311,7648.380,388680.085,1,0.000,0.001,0.000000,0.000,2.388281e-12,10.944,0.023,3.047,7648.380,-29360893.133,6725866.048,918181.774,-415001.238,-1129.800,6811.835,-3289.404
1982.500,1982.500,429924.073,7648.380,388680.085,1,0.000,0.001,0.000000,0.000,2.388253e-12,10.944,0.023,3.046,7648.379,-29360891.890,6725583.332,919884.696,-415823.573,-1131.928,6811.544,-3289.273
1982.750,1982.750,429924.835,7648.379,388680.085,1,0.000,0.001,0.000000,0.000,2.388224e-12,10.944,0.023,3.045,7648.378,-29360890.645,6725300.084,921587.546,-416645.875,-1134.055,6811.253,-3289.142
1983.000,1983.000,429925.596,7648.378,388680.085,1,0.000,0.001,0.000000,0.000,2.388110e-12,10.944,0.023,3.044,7648.378,-29360889.397,6725016.304,923290.323,-417468.144,-1136.183,6810.961,-3289.010
1983.250,1983.250,429926.357,7648.378,388680.085,1,0.000,0.001,0.000000,0.000,2.388090e-12,10.944,0.023,3.043,7648.377,-29360888.147,6724731.992,924993.026,-418290.380,-1138.310,6810.669,-3288.878
1983.500,1983.500,429927.117,7648.377,388680.085,1,0.000,0.001,0.000000,0.000,2.388053e-12,10.944,0.023,3.042,7648.376,-29360886.895,6724447.149,926695.657,-419112.583,-1140.438,6810.376,-3288.746
1983.750,1983.750,429927.878,7648.376,388680.085,1,0.000,0.001,0.000000,0.000,2.388024e-12,10.944,0.023,3.041,7648.376,-29360885.640,6724161.773,928398.214,-419934.753,-1142.565,6810.082,-3288.614
1984.000,1984.000,429928.638,7648.375,388680.085,1,0.000,0.001,0.000000,0.000,2.387919e-12,10.944,0.023,3.040,7648.375,-29360884.382,6723875.866,930100.698,-420756.890,-1144.692,6809.788,-3288.481
1984.250,1984.250,429929.398,7648.375,388680.085,1,0.000,0.001,0.000000,0.000,2.387890e-12,10.944,0.023,3.039,7648.374,-29360883.123,6723589.428,931803.108,-421578.994,-1146.819,6809.494,-3288.349
1984.500,1984.500,429930.157,7648.374,388680.085,1,0.000,0.001,0.000000,0.000,2.387862e-12,10.944,0.023,3.038,7648.373,-29360881.861,6723302.457,933505.445,-422401.064,-1148.946,6809.199,-3288.216
1984.750,1984.750,429930.916,7648.373,388680.085,1,0.000,0.001,0.000000,0.000,2.387833e-12,10.944,0.023,3.037,7648.373,-29360880.596,6723014.955,935207.708,-423223.102,-1151.073,6808.903,-3288.082
1985.000,1985.000,429931.675,7648.373,388680.085,1,0.000,0.001,0.000000,0.000,2.387720e-12,10.944,0.023,3.036,7648.372,-29360879.329,6722726.921,936909.897,-424045.105,-1153.200,6808.607,-3287.949
1985.250,1985.250,429932.434,7648.372,388680.085,1,0.000,0.001,0.000000,0.000,2.387683e-12,10.944,0.023,3.034,7648.371,-29360878.060,6722438.355,938612.011,-424867.076,-1155.326,6808.310,-3287.815
1985.500,1985.500,429933.193,7648.371,388680.085,1,0.000,0.001,0.000000,0.000,2.387654e-12,10.944,0.023,3.033,7648.371,-29360876.789,6722149.257,940314.052,-425689.013,-1157.453,6808.013,-3287.680
1985.750,1985.750,429933.951,7648.371,388680.085,1,0.000,0.001,0.000000,0.000,2.387626e-12,10.944,0.023,3.032,7648.370,-29360875.515,6721859.628,942016.018,-426510.916,-1159.579,6807.715,-3287.546
1986.000,1986.000,429934.709,7648.370,388680.085,1,0.000,0.001,0.000000,0.000,2.387537e-12,10.944,0.023,3.031,7648.369,-29360874.238,6721569.468,943717.909,-427332.786,-1161.706,6807.417,-3287.411
1986.250,1986.250,429935.466,7648.369,388680.085,1,0.000,0.001,0.000000,0.000,2.387509e-12,10.944,0.023,3.030,7648.369,-29360872.959,6721278.776,945419.726,-428154.622,-1163.832,6807.118,-3287.276
1986.500,1986.500,429936.224,7648.369,388680.085,1,0.000,0.001,0.000000,0.000,2.387480e-12,10.944,0.023,3.029,7648.368,-29360871.678,6720987.552,947121.469,-428976.424,-1165.958,6806.819,-3287.141
1986.750,1986.750,429936.981,7648.368,388680.085,1,0.000,0.001,0.000000,0.000,2.387452e-12,10.944,0.023,3.028,7648.367,-29360870.395,6720695.796,948823.136,-429798.192,-1168.084,6806.519,-3287.006
1987.000,1987.000,429937.738,7648.367,388680.085,1,0.000,0.001,0.000000,0.000,2.387338e-12,10.944,0.023,3.027,7648.367,-29360869.109,6720403.510,950524.728,-430619.927,-1170.210,6806.219,-3286.870
1987.250,1987.250,429938.494,7648.367,388680.085,1,0.000,0.001,0.000000,0.000,2.387310e-12,10.944,0.023,3.026,7648.366,-29360867.821,6720110.691,952226.245,-431441.627,-1172.336,6805.918,-3286.734
1987.500,1987.500,429939.251,7648.366,388680.085,1,0.000,0.001,0.000000,0.000,2.387281e-12,10.944,0.023,3.025,7648.365,-29360866.530,6719817.341,953927.687,-432263.294,-1174.462,6805.616,-3286.598
1987.750,1987.750,429940.007,7648.365,388680.085,1,0.000,0.001,0.000000,0.000,2.387253e-12,10.944,0.023,3.024,7648.365,-29360865.237,6719523.460,955629.053,-433084.926,-1176.588,6805.314,-3286.461
1988.000,1988.000,429940.762,7648.364,388680.085,1,0.000,0.001,0.000000,0.000,2.387139e-12,10.944,0.023,3.022,7648.364,-29360863.942,6719229.048,957330.344,-433906.524,-1178.714,6805.012,-3286.325
1988.250,1988.250,429941.518,7648.364,388680.085,1,0.000,0.001,0.000000,0.000,2.387111e-12,10.944,0.023,3.021,7648.363,-29360862.644,6718934.103,959031.559,-434728.089,-1180.839,6804.709,-3286.188
1988.500,1988.500,429942.273,7648.363,388680.085,1,0.000,0.001,0.000000,0.000,2.387082e-12,10.944,0.023,3.020,7648.363,-29360861.344,6718638.628,960732.698,-435549.618,-1182.965,6804.405,-3286.050
1988.750,1988.750,429943.028,7648.362,388680.085,1,0.000,0.001,0.000000,0.000,2.387054e-12,10.944,0.023,3.019,7648.362,-29360860.041,6718342.621,962433.762,-436371.114,-1185.090,6804.101,-3285.913
1989.000,1989.000,429943.783,7648.362,388680.085,1,0.000,0.001,0.000000,0.000,2.386941e-12,10.944,0.023,3.018,7648.361,-29360858.736,6718046.083,964134.749,-437192.575,-1187.215,6803.796,-3285.775
1989.250,1989.250,429944.537,7648.361,388680.085,1,0.000,0.001,0.000000,0.000,2.386912e-12,10.944,0.023,3.017,7648.360,-29360857.429,6717749.014,965835.659,-438014.001,-1189.340,6803.491,-3285.637
1989.500,1989.500,429945.291,7648.360,388680.085,1,0.000,0.001,0.000000,0.000,2.386884e-12,10.944,0.023,3.016,7648.360,-29360856.119,6717451.413,967536.494,-438835.393,-1191.466,6803.185,-3285.499
1989.750,1989.750,429946.045,7648.360,388680.085,1,0.000,0.001,0.000000,0.000,2.386864e-12,10.944,0.023,3.015,7648.359,-29360854.807,6717153.281,969237.252,-439656.751,-1193.591,6802.879,-3285.360
1990.000,1990.000,429946.799,7648.359,388680.085,1,0.000,0.001,0.000000,0.000,2.386750e-12,10.944,0.023,3.014,7648.358,-29360853.493,6716854.618,970937.933,-440478.073,-1195.715,6802.572,-3285.221
1990.250,1990.250,429947.552,7648.358,388680.085,1,0.000,0.001,0.000000,0.000,2.386721e-12,10.944,0.023,3.013,7648.358,-29360852.176,6716555.423,972638.538,-441299.361,-1197.840,6802.264,-3285.082
1990.500,1990.500,429948.305,7648.358,388680.085,1,0.000,0.001,0.000000,0.000,2.386693e-12,10.944,0.023,3.012,7648.357,-29360850.857,6716255.697,974339.065,-442120.614,-1199.965,6801.956,-3284.943
1990.750,1990.750,429949.058,7648.357,388680.085,1,0.000,0.001,0.000000,0.000,2.386664e-12,10.944,0.023,3.010,7648.356,-29360849.535,6715955.441,976039.516,-442941.833,-1202.090,6801.648,-3284.803
1991.000,1991.000,429949.810,7648.356,388680.085,1,0.000,0.001,0.000000,0.000,2.386567e-12,10.944,0.023,3.009,7648.356,-29360848.211,6715654.653,977739.889,-443763.016,-1204.214,6801.339,-3284.664
1991.250,1991.250,429950.562,7648.356,388680.085,1,0.000,0.001,0.000000,0.000,2.386538e-12,10.944,0.023,3.008,7648.355,-29360846.885,6715353.334,979440.185,-444584.165,-1206.339,6801.029,-3284.523
1991.500,1991.500,429951.314,7648.355,388680.085,1,0.000,0.001,0.000000,0.000,2.386510e-12,10.944,0.023,3.007,7648.354,-29360845.556,6715051.483,981140.404,-445405.278,-1208.463,6800.719,-3284.383
1991.750,1991.750,429952.066,7648.354,388680.085,1,0.000,0.001,0.000000,0.000,2.386482e-12,10.944,0.023,3.006,7648.354,-29360844.225,6714749.102,982840.545,-446226.356,-1210.587,6800.408,-3284.242
1992.000,1992.000,429952.817,7648.354,388680.085,1,0.000,0.001,0.000000,0.000,2.386376e-12,10.944,0.023,3.005,7648.353,-29360842.892,6714446.190,984540.608,-447047.399,-1212.711,6800.097,-3284.102
1992.250,1992.250,429953.568,7648.353,388680.085,1,0.000,0.001,0.000000,0.000,2.386348e-12,10.944,0.023,3.004,7648.352,-29360841.556,6714142.747,986240.593,-447868.407,-1214.835,6799.785,-3283.960
1992.500,1992.500,429954.319,7648.352,388680.085,1,0.000,0.001,0.000000,0.000,2.386320e-12,10.944,0.022,3.003,7648.352,-29360840.218,6713838.772,987940.500,-448689.379,-1216.959,6799.473,-3283.819
1992.750,1992.750,429955.070,7648.352,388680.085,1,0.000,0.001,0.000000,0.000,2.386290e-12,10.944,0.022,3.002,7648.351,-29360838.877,6713534.267,989640.330,-449510.316,-1219.083,6799.160,-3283.677
1993.000,1993.000,429955.820,7648.351,388680.085,1,0.000,0.001,0.000000,0.000,2.386177e-12,10.944,0.022,3.001,7648.350,-29360837.534,6713229.231,991340.081,-450331.218,-1221.207,6798.847,-3283.535
1993.250,1993.250,429956.570,7648.350,388680.085,1,0.000,0.001,0.000000,0.000,2.386149e-12,10.944,0.022,3.000,7648.350,-29360836.189,6712923.664,993039.753,-451152.084,-1223.330,6798.533,-3283.393
1993.500,1993.500,429957.320,7648.350,388680.085,1,0.000,0.001,0.000000,0.000,2.386120e-12,10.944,0.022,2.998,7648.349,-29360834.841,6712617.566,994739.347,-451972.914,-1225.454,6798.219,-3283.251
1993.750,1993.750,429958.069,7648.349,388680.085,1,0.000,0.001,0.000000,0.000,2.386092e-12,10.944,0.022,2.997,7648.348,-29360833.491,6712310.937,996438.862,-452793.709,-1227.577,6797.904,-3283.108
1994.000,1994.000,429958.819,7648.348,388680.085,1,0.000,0.001,0.000000,0.000,2.385995e-12,10.944,0.022,2.996,7648.348,-29360832.139,6712003.777,998138.299,-453614.468,-1229.701,6797.588,-3282.965
1994.250,1994.250,429959.567,7648.348,388680.085,1,0.000,0.001,0.000000,0.000,2.385966e-12,10.944,0.022,2.995,7648.347,-29360830.784,6711696.086,999837.657,-454435.192,-1231.824,6797.272,-3282.822
1994.500,1994.500,429960.316,7648.347,388680.085,1,0.000,0.001,0.000000,0.000,2.385937e-12,10.944,0.022,2.994,7648.346,-29360829.427,6711387.865,1001536.935,-455255.879,-1233.947,6796.956,-3282.678
1994.750,1994.750,429961.064,7648.346,388680.085,1,0.000,0.001,0.000000,0.000,2.385909e-12,10.944,0.022,2.993,7648.346,-29360828.067,6711079.113,1003236.134,-456076.531,-1236.070,6796.639,-3282.535
1995.000,1995.000,429961.813,7648.346,388680.085,1,0.000,0.001,0.000000,0.000,2.385795e-12,10.944,0.022,2.992,7648.345,-29360826.705,6710769.830,1004935.254,-456897.147,-1238.193,6796.321,-3282.391
1995.250,1995.250,429962.560,7648.345,388680.085,1,0.000,0.001,0.000000,0.000,2.385775e-12,10.944,0.022,2.991,7648.344,-29360825.341,6710460.016,1006634.295,-457717.726,-1240.316,6796.003,-3282.246
1995.500,1995.500,429963.308,7648.344,388680.085,1,0.000,0.001,0.000000,0.000,2.385738e-12,10.944,0.022,2.990,7648.344,-29360823.974,6710149.672,1008333.256,-458538.270,-1242.439,6795.684,-3282.102
1995.750,1995.750,429964.055,7648.344,388680.085,1,0.000,0.001,0.000000,0.000,2.385710e-12,10.944,0.022,2.989,7648.343,-29360822.605,6709838.797,1010032.137,-459358.777,-1244.562,6795.365,-3281.957
1996.000,1996.000,429964.802,7648.343,388680.085,1,0.000,0.001,0.000000,0.000,2.385605e-12,10.944,0.022,2.987,7648.342,-29360821.234,6709527.391,1011730.938,-460179.248,-1246.684,6795.045,-3281.812
1996.250,1996.250,429965.549,7648.342,388680.085,1,0.000,0.001,0.000000,0.000,2.385576e-12,10.944,0.022,2.986,7648.342,-29360819.860,6709215.454,1013429.659,-460999.683,-1248.807,6794.725,-3281.667
1996.500,1996.500,429966.295,7648.342,388680.085,1,0.000,0.001,0.000000,0.000,2.385547e-12,10.944,0.022,2.985,7648.341,-29360818.484,6708902.988,1015128.301,-461820.082,-1250.929,6794.404,-3281.521
1996.750,1996.750,429967.042,7648.341,388680.085,1,0.000,0.001,0.000000,0.000,2.385520e-12,10.944,0.022,2.984,7648.340,-29360817.106,6708589.990,1016826.861,-462640.444,-1253.051,6794.083,-3281.375
1997.000,1997.000,429967.787,7648.340,388680.085,1,0.000,0.001,0.000000,0.000,2.385415e-12,10.945,0.022,2.983,7648.340,-29360815.725,6708276.462,1018525.342,-463460.770,-1255.173,6793.761,-3281.229
1997.250,1997.250,429968.533,7648.340,388680.085,1,0.000,0.001,0.000000,0.000,2.385387e-12,10.945,0.022,2.982,7648.339,-29360814.342,6707962.403,1020223.742,-464281.059,-1257.296,6793.438,-3281.083
1997.500,1997.500,429969.278,7648.339,388680.085,1,0.000,0.001,0.000000,0.000,2.385358e-12,10.945,0.022,2.981,7648.338,-29360812.956,6707647.814,1021922.061,-465101.311,-1259.418,6793.115,-3280.937
1997.750,1997.750,429970.024,7648.338,388680.085,1,0.000,0.001,0.000000,0.000,2.385329e-12,10.945,0.022,2.980,7648.338,-29360811.568,6707332.694,1023620.299,-465921.527,-1261.539,6792.792,-3280.790
1998.000,1998.000,429970.768,7648.338,388680.085,1,0.000,0.001,0.000000,0.000,2.385216e-12,10.945,0.022,2.979,7648.337,-29360810.178,6707017.044,1025318.457,-466741.706,-1263.661,6792.467,-3280.643
1998.250,1998.250,429971.513,7648.337,388680.085,1,0.000,0.001,0.000000,0.000,2.385196e-12,10.945,0.022,2.978,7648.336,-29360808.785,6706700.864,1027016.533,-467561.848,-1265.783,6792.143,-3280.495
1998.500,1998.500,429972.257,7648.336,388680.085,1,0.000,0.001,0.000000,0.000,2.385168e-12,10.945,0.022,2.976,7648.336,-29360807.390,6706384.153,1028714.528,-468381.953,-1267.904,6791.818,-3280.348
1998.750,1998.750,429973.001,7648.336,388680.085,1,0.000,0.001,0.000000,0.000,2.385139e-12,10.945,0.022,2.975,7648.335,-29360805.993,6706066.912,1030412.442,-469202.022,-1270.026,6791.492,-3280.200
1999.000,1999.000,429973.745,7648.335,388680.085,1,0.000,0.001,0.000000,0.000,2.385034e-12,10.945,0.022,2.974,7648.334,-29360804.593,6705749.140,1032110.274,-470022.053,-1272.147,6791.166,-3280.052
1999.250,1999.250,429974.488,7648.334,388680.085,1,0.000,0.001,0.000000,0.000,2.384997e-12,10.945,0.022,2.973,7648.334,-29360803.191,6705430.838,1033808.024,-470842.048,-1274.269,6790.839,-3279.903
1999.500,1999.500,429975.231,7648.334,388680.085,1,0.000,0.001,0.000000,0.000,2.384969e-12,10.945,0.022,2.972,7648.333,-29360801.787,6705112.006,1035505.693,-471662.005,-1276.390,6790.512,-3279.755
1999.750,1999.750,429975.974,7648.333,388680.085,1,0.000,0.001,0.000000,0.000,2.384941e-12,10.945,0.022,2.971,7648.333,-29360800.380,6704792.643,1037203.280,-472481.925,-1278.511,6790.184,-3279.606
2000.000,2000.000,429976.717,7648.332,388680.085,1,0.000,0.001,0.000000,0.000,2.384835e-12,10.945,0.022,2.970,7648.332,-29360798.971,6704472.750,1038900.785,-473301.808,-1280.632,6789.855,-3279.456
2000.250,2000.250,429977.459,7648.332,388680.085,1,0.000,0.001,0.000000,0.000,2.384806e-12,10.945,0.022,2.969,7648.331,-29360797.559,6704152.327,1040598.208,-474121.653,-1282.753,6789.527,-3279.307
2000.500,2000.500,429978.201,7648.331,388680.085,1,0.000,0.001,0.000000,0.000,2.384777e-12,10.945,0.022,2.968,7648.331,-29360796.146,6703831.374,1042295.548,-474941.461,-1284.873,6789.197,-3279.157
2000.750,2000.750,429978.943,7648.331,388680.085,1,0.000,0.001,0.000000,0.000,2.384749e-12,10.945,0.022,2.967,7648.330,-29360794.729,6703509.891,1043992.806,-475761.232,-1286.994,6788.867,-3279.007
2001.000,2001.000,429979.684,7648.330,388680.085,1,0.000,0.001,0.000000,0.000,2.384646e-12,10.945,0.022,2.965,7648.329,-29360793.311,6703187.877,1045689.982,-476580.965,-1289.115,6788.537,-3278.857
2001.250,2001.250,429980.426,7648.329,388680.085,1,0.000,0.001,0.000000,0.000,2.384617e-12,10.945,0.022,2.964,7648.329,-29360791.890,6702865.333,1047387.075,-477400.660,-1291.235,6788.205,-3278.707
2001.500,2001.500,429981.167,7648.329,388680.085,1,0.000,0.001,0.000000,0.000,2.384589e-12,10.945,0.022,2.963,7648.328,-29360790.466,6702542.259,1049084.085,-478220.318,-1293.355,6787.874,-3278.556
2001.750,2001.750,429981.907,7648.328,388680.085,1,0.000,0.001,0.000000,0.000,2.384561e-12,10.945,0.022,2.962,7648.327,-29360789.041,6702218.656,1050781.012,-479039.938,-1295.476,6787.542,-3278.405
2002.000,2002.000,429982.648,7648.327,388680.085,1,0.000,0.001,0.000000,0.000,2.384455e-12,10.945,0.022,2.961,7648.327,-29360787.613,6701894.522,1052477.855,-479859.521,-1297.596,6787.209,-3278.254
2002.250,2002.250,429983.388,7648.327,388680.085,1,0.000,0.001,0.000000,0.000,2.384426e-12,10.945,0.022,2.960,7648.326,-29360786.182,6701569.858,1054174.616,-480679.065,-1299.716,6786.876,-3278.102
2002.500,2002.500,429984.128,7648.326,388680.085,1,0.000,0.001,0.000000,0.000,2.384398e-12,10.945,0.022,2.959,7648.325,-29360784.750,6701244.664,1055871.293,-481498.572,-1301.836,6786.542,-3277.951
2002.750,2002.750,429984.867,7648.325,388680.085,1,0.000,0.001,0.000000,0.000,2.384378e-12,10.945,0.022,2.958,7648.325,-29360783.315,6700918.940,1057567.887,-482318.040,-1303.956,6786.208,-3277.799
