phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 2 (coarse),2,6.3246,0.1,89.9,33.2,81.4,72.5,54.5,117.2,31.9,145.9,22.2,0.1,130.2,4.0,0.0,0.7,56.6,184.6,0.0,349.5,0.2,0.99,0.92,0.85,0.95,0.05,0.58,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1137963274.74,4153167.65,6520439.18,6520439.18,75819.54,344241.12,,-6100439.18,344180.46,0.922539,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,89.9],[33.2,81.4],[72.5,54.5],[117.2,31.9],[145.9,22.2]]","[[0.7,56.6],[184.6,0.0],[349.5,0.2]]","[[0.0,1.0],[14.585,1.0],[14.585,1.0],[72.927,1.0],[72.927,1.0],[131.268,1.0],[131.268,1.0],[145.854,1.0],[1000000000.0,1.0]]","[[0.0,0.99],[6.523,0.99],[6.523,0.921],[75.49,0.921],[75.49,0.847],[123.645,0.847],[123.645,0.952],[130.155,0.952],[131.155,0.0]]",SUBORBIT
Phase 2 (coarse),6,5.9145,0.5,90.0,52.1,69.6,68.8,60.6,120.0,32.7,132.1,29.7,7.8,587.7,2.6,0.0,3.9,65.9,181.4,3.4,157.3,0.0,0.99,0.94,0.99,0.94,0.23,0.46,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1010299937.80,5835677.18,1000000000.00,0.00,0.00,541246.36,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.5,90.0],[52.1,69.6],[68.8,60.6],[120.0,32.7],[132.1,29.7]]","[[3.9,65.9],[157.3,0.0],[181.4,3.4]]","[[0.0,1.0],[13.206,1.0],[13.206,1.0],[66.03,1.0],[66.03,1.0],[118.855,1.0],[118.855,1.0],[132.061,1.0],[1000000000.0,1.0]]","[[0.0,0.991],[136.186,0.991],[136.186,0.936],[269.928,0.936],[269.928,0.995],[537.47,0.995],[537.47,0.94],[587.689,0.94],[588.689,0.0]]",ESCAPE
Phase 2 (coarse),1,5.4352,1.5,88.8,39.8,72.3,79.3,52.5,108.6,43.6,138.2,22.4,0.1,308.1,0.0,0.0,0.2,67.5,41.9,5.5,249.9,0.2,0.93,0.96,0.97,0.93,0.05,0.69,0.87,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1224282546.20,5192417.65,5706996.18,5706996.18,170212.44,249787.42,impact,-5286996.18,249787.56,0.718616,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.5,88.8],[39.8,72.3],[79.3,52.5],[108.6,43.6],[138.2,22.4]]","[[0.2,67.5],[41.9,5.5],[249.9,0.2]]","[[0.0,1.0],[13.818,1.0],[13.818,1.0],[69.088,1.0],[69.088,1.0],[124.359,1.0],[124.359,1.0],[138.176,1.0],[1000000000.0,1.0]]","[[0.0,0.926],[15.532,0.926],[15.532,0.957],[211.254,0.957],[211.254,0.972],[267.857,0.972],[267.857,0.929],[308.078,0.929],[309.078,0.0]]",CRASH
Phase 2 (coarse),3,5.2118,2.0,86.8,32.1,66.6,88.0,56.7,119.0,47.3,149.5,25.4,6.5,345.6,12.2,0.0,1.9,59.8,246.5,0.0,193.2,1.2,0.82,0.98,0.82,1.00,0.05,0.45,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1150079448.95,5160715.19,3408316.19,3408316.19,112609.24,301003.71,,-2988316.19,307390.76,0.327570,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,86.8],[32.1,66.6],[88.0,56.7],[119.0,47.3],[149.5,25.4]]","[[1.9,59.8],[193.2,1.2],[246.5,0.0]]","[[0.0,1.0],[14.953,1.0],[14.953,1.0],[74.765,1.0],[74.765,1.0],[134.577,1.0],[134.577,1.0],[149.53,1.0],[1000000000.0,1.0]]","[[0.0,0.819],[17.472,0.819],[17.472,0.98],[154.333,0.98],[154.333,0.82],[314.844,0.82],[314.844,0.997],[345.559,0.997],[346.559,0.0]]",SUBORBIT
Phase 2 (coarse),4,6.0268,0.9,90.0,27.6,74.7,72.2,65.5,117.8,39.0,146.5,21.6,6.5,712.6,6.1,0.0,0.3,68.3,45.0,6.8,256.4,0.1,1.00,0.99,0.99,1.00,0.14,0.41,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2354817960.07,5902525.35,1000000000.00,0.00,0.00,318673.04,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.9,90.0],[27.6,74.7],[72.2,65.5],[117.8,39.0],[146.5,21.6]]","[[0.3,68.3],[45.0,6.8],[256.4,0.1]]","[[0.0,1.0],[14.652,1.0],[14.652,1.0],[73.262,1.0],[73.262,1.0],[131.871,1.0],[131.871,1.0],[146.523,1.0],[1000000000.0,1.0]]","[[0.0,0.997],[99.756,0.997],[99.756,0.987],[294.704,0.987],[294.704,0.987],[666.952,0.987],[666.952,0.999],[712.574,0.999],[713.574,0.0]]",ESCAPE
Phase 2 (coarse),7,6.3762,0.3,89.8,49.7,70.6,77.9,57.1,116.2,35.2,129.1,20.2,3.8,331.6,0.3,0.0,1.1,43.4,238.5,2.8,224.2,1.4,1.00,0.90,0.98,0.95,0.14,0.41,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1025911289.27,5447186.37,2891128.93,2891128.93,30215.97,450321.38,,-2471128.93,450215.97,0.272486,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,89.8],[49.7,70.6],[77.9,57.1],[116.2,35.2],[129.1,20.2]]","[[1.1,43.4],[224.2,1.4],[238.5,2.8]]","[[0.0,1.0],[12.906,1.0],[12.906,1.0],[64.528,1.0],[64.528,1.0],[116.15,1.0],[116.15,1.0],[129.056,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[47.183,0.996],[47.183,0.904],[134.71,0.904],[134.71,0.979],[278.322,0.979],[278.322,0.954],[331.555,0.954],[332.555,0.0]]",SUBORBIT
Phase 2 (coarse),8,6.0128,1.5,87.7,56.0,71.7,84.7,48.3,119.4,48.2,128.4,22.5,0.0,791.9,4.0,0.0,3.2,46.5,52.9,0.0,261.4,0.5,0.97,0.98,0.99,0.97,0.05,0.66,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2319801083.34,5899554.51,1000000000.00,0.00,0.00,319573.59,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.5,87.7],[56.0,71.7],[84.7,48.3],[119.4,48.2],[128.4,22.5]]","[[3.2,46.5],[52.9,0.0],[261.4,0.5]]","[[0.0,1.0],[12.841,1.0],[12.841,1.0],[64.206,1.0],[64.206,1.0],[115.571,1.0],[115.571,1.0],[128.412,1.0],[1000000000.0,1.0]]","[[0.0,0.968],[42.284,0.968],[42.284,0.978],[522.606,0.978],[522.606,0.989],[735.205,0.989],[735.205,0.971],[791.867,0.971],[792.867,0.0]]",ESCAPE
Phase 2 (coarse),16,6.4478,0.7,89.4,55.4,68.8,75.7,63.0,118.7,31.2,124.4,29.9,3.1,134.2,3.9,0.0,4.3,65.2,342.9,0.3,166.8,1.0,0.99,0.94,0.99,0.84,0.13,0.36,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1090413886.46,4245902.30,6511566.78,6511566.78,28375.02,391701.78,,-6091566.78,391624.98,0.920639,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.7,89.4],[55.4,68.8],[75.7,63.0],[118.7,31.2],[124.4,29.9]]","[[4.3,65.2],[166.8,1.0],[342.9,0.3]]","[[0.0,1.0],[12.442,1.0],[12.442,1.0],[62.208,1.0],[62.208,1.0],[111.974,1.0],[111.974,1.0],[124.416,1.0],[1000000000.0,1.0]]","[[0.0,0.99],[17.225,0.99],[17.225,0.943],[48.415,0.943],[48.415,0.995],[126.269,0.995],[126.269,0.844],[134.236,0.844],[135.236,0.0]]",SUBORBIT
Phase 2 (coarse),12,5.8335,3.6,90.0,41.0,77.9,78.6,53.8,116.5,35.0,139.6,16.5,13.8,134.5,4.3,0.0,2.1,51.9,209.7,1.9,507.8,1.1,0.93,1.00,0.99,0.95,0.21,0.59,0.82,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1123362194.76,4228337.80,6490362.74,6490362.74,61517.22,358541.43,,-6070362.74,358482.78,0.914472,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.6,90.0],[41.0,77.9],[78.6,53.8],[116.5,35.0],[139.6,16.5]]","[[2.1,51.9],[209.7,1.9],[507.8,1.1]]","[[0.0,1.0],[13.957,1.0],[13.957,1.0],[69.785,1.0],[69.785,1.0],[125.612,1.0],[125.612,1.0],[139.569,1.0],[1000000000.0,1.0]]","[[0.0,0.927],[27.652,0.927],[27.652,1.0],[79.218,1.0],[79.218,0.993],[110.503,0.993],[110.503,0.954],[134.515,0.954],[135.515,0.0]]",SUBORBIT
Phase 2 (coarse),9,6.1854,0.1,88.9,51.4,72.4,68.1,51.4,110.0,28.1,135.8,19.2,7.4,151.8,1.3,0.0,6.9,65.9,323.5,5.2,150.9,0.1,1.00,0.94,1.00,1.00,0.16,0.33,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1126280722.99,4358008.78,6391272.68,6391272.68,65418.12,354632.00,,-5971272.68,354581.88,0.887801,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,88.9],[51.4,72.4],[68.1,51.4],[110.0,28.1],[135.8,19.2]]","[[6.9,65.9],[150.9,0.1],[323.5,5.2]]","[[0.0,1.0],[13.579,1.0],[13.579,1.0],[67.895,1.0],[67.895,1.0],[122.21,1.0],[122.21,1.0],[135.789,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[24.174,0.999],[24.174,0.944],[50.231,0.944],[50.231,0.996],[134.871,0.996],[134.871,0.999],[151.783,0.999],[152.783,0.0]]",SUBORBIT
Phase 2 (coarse),13,6.0605,2.7,89.9,44.1,70.5,64.0,58.2,119.4,35.4,124.0,26.7,1.8,793.8,3.3,0.0,3.3,64.5,150.6,0.9,228.8,1.4,1.00,0.97,0.92,1.00,0.21,0.46,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1010236233.73,5829345.31,1000000000.00,0.00,0.00,445915.48,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,89.9],[44.1,70.5],[64.0,58.2],[119.4,35.4],[124.0,26.7]]","[[3.3,64.5],[150.6,0.9],[228.8,1.4]]","[[0.0,1.0],[12.4,1.0],[12.4,1.0],[62.0,1.0],[62.0,1.0],[111.6,1.0],[111.6,1.0],[124.0,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[167.301,0.998],[167.301,0.971],[361.521,0.971],[361.521,0.921],[664.197,0.921],[664.197,1.0],[793.81,1.0],[794.81,0.0]]",ESCAPE
Phase 2 (coarse),11,5.8631,0.0,89.7,55.7,76.7,65.1,60.7,113.1,38.2,138.1,29.3,6.2,776.1,2.6,0.0,11.9,56.9,112.5,1.3,452.5,0.1,0.91,0.99,0.89,0.94,0.08,0.54,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1419291793.00,5858602.48,1000000000.00,0.00,0.00,329957.54,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,89.7],[55.7,76.7],[65.1,60.7],[113.1,38.2],[138.1,29.3]]","[[11.9,56.9],[112.5,1.3],[452.5,0.1]]","[[0.0,1.0],[13.808,1.0],[13.808,1.0],[69.041,1.0],[69.041,1.0],[124.274,1.0],[124.274,1.0],[138.082,1.0],[1000000000.0,1.0]]","[[0.0,0.906],[65.05,0.906],[65.05,0.99],[416.871,0.99],[416.871,0.894],[662.193,0.894],[662.193,0.938],[776.074,0.938],[777.074,0.0]]",ESCAPE
Phase 2 (coarse),10,5.7376,2.8,90.0,51.9,71.6,82.9,61.3,117.8,40.5,143.8,29.7,6.8,594.2,6.0,0.0,5.1,65.2,192.8,0.4,358.5,1.5,0.86,0.89,1.00,0.81,0.15,0.41,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1011565666.58,5803180.63,1000000000.00,0.00,0.00,408810.24,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.8,90.0],[51.9,71.6],[82.9,61.3],[117.8,40.5],[143.8,29.7]]","[[5.1,65.2],[192.8,0.4],[358.5,1.5]]","[[0.0,1.0],[14.377,1.0],[14.377,1.0],[71.884,1.0],[71.884,1.0],[129.39,1.0],[129.39,1.0],[143.767,1.0],[1000000000.0,1.0]]","[[0.0,0.86],[89.014,0.86],[89.014,0.89],[241.577,0.89],[241.577,0.996],[561.461,0.996],[561.461,0.806],[594.192,0.806],[595.192,0.0]]",ESCAPE
Phase 2 (coarse),15,6.3401,0.0,88.1,47.5,63.1,69.9,52.0,119.0,40.2,141.6,26.4,6.8,657.3,12.6,0.0,0.0,47.1,279.1,0.1,227.8,0.8,0.93,0.88,1.00,1.00,0.12,0.41,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1093088845.72,5817076.48,1000000000.00,0.00,0.00,330026.10,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,88.1],[47.5,63.1],[69.9,52.0],[119.0,40.2],[141.6,26.4]]","[[0.0,47.1],[227.8,0.8],[279.1,0.1]]","[[0.0,1.0],[14.158,1.0],[14.158,1.0],[70.792,1.0],[70.792,1.0],[127.426,1.0],[127.426,1.0],[141.584,1.0],[1000000000.0,1.0]]","[[0.0,0.927],[76.784,0.927],[76.784,0.88],[268.395,0.88],[268.395,1.0],[623.132,1.0],[623.132,0.997],[657.291,0.997],[658.291,0.0]]",ESCAPE
Phase 2 (coarse),14,5.6976,3.5,88.3,55.7,65.4,89.2,49.9,119.4,28.8,135.5,19.2,2.4,301.7,3.0,0.0,6.4,57.0,171.9,5.3,172.3,3.2,0.89,0.95,0.95,0.92,0.11,0.51,0.80,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1044421217.32,5176640.10,4742121.73,4742121.73,45748.71,465811.89,,-4322121.73,465748.71,0.538833,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.5,88.3],[55.7,65.4],[89.2,49.9],[119.4,28.8],[135.5,19.2]]","[[6.4,57.0],[171.9,5.3],[172.3,3.2]]","[[0.0,1.0],[13.549,1.0],[13.549,1.0],[67.743,1.0],[67.743,1.0],[121.938,1.0],[121.938,1.0],[135.487,1.0],[1000000000.0,1.0]]","[[0.0,0.889],[34.397,0.889],[34.397,0.948],[154.854,0.948],[154.854,0.945],[240.556,0.945],[240.556,0.919],[301.732,0.919],[302.732,0.0]]",SUBORBIT
Phase 2 (coarse),19,6.1097,4.6,88.9,49.1,70.5,79.6,54.9,118.6,39.1,125.1,27.3,0.1,438.8,4.4,0.0,2.1,64.4,247.0,1.0,471.8,0.0,1.00,0.98,1.00,0.88,0.22,0.35,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002695318.35,5841603.89,1000000000.00,0.00,0.00,613038.47,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.6,88.9],[49.1,70.5],[79.6,54.9],[118.6,39.1],[125.1,27.3]]","[[2.1,64.4],[247.0,1.0],[471.8,0.0]]","[[0.0,1.0],[12.506,1.0],[12.506,1.0],[62.531,1.0],[62.531,1.0],[112.556,1.0],[112.556,1.0],[125.062,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[96.962,0.999],[96.962,0.984],[154.249,0.984],[154.249,0.998],[376.802,0.998],[376.802,0.876],[438.76,0.876],[439.76,0.0]]",ESCAPE
Phase 2 (coarse),23,5.7052,0.6,90.0,35.4,68.7,66.8,55.4,114.0,36.4,136.0,25.0,7.3,911.0,1.0,0.0,12.4,72.7,126.9,0.0,258.7,1.4,0.96,1.00,0.97,0.88,0.24,0.42,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1097292042.98,5775109.90,1000000000.00,0.00,0.00,332063.95,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.6,90.0],[35.4,68.7],[66.8,55.4],[114.0,36.4],[136.0,25.0]]","[[12.4,72.7],[126.9,0.0],[258.7,1.4]]","[[0.0,1.0],[13.604,1.0],[13.604,1.0],[68.02,1.0],[68.02,1.0],[122.437,1.0],[122.437,1.0],[136.041,1.0],[1000000000.0,1.0]]","[[0.0,0.961],[215.934,0.961],[215.934,0.996],[378.872,0.996],[378.872,0.972],[862.103,0.972],[862.103,0.879],[910.982,0.879],[911.982,0.0]]",ESCAPE
Phase 2 (coarse),18,6.4973,3.9,89.7,47.9,67.6,64.1,59.3,119.6,39.8,124.1,28.0,2.1,557.3,12.9,0.0,0.7,56.4,213.9,0.9,150.5,1.2,0.99,1.00,1.00,0.95,0.21,0.51,0.77,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1042345718.53,5825507.31,1000000000.00,0.00,0.00,379355.18,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.9,89.7],[47.9,67.6],[64.1,59.3],[119.6,39.8],[124.1,28.0]]","[[0.7,56.4],[150.5,1.2],[213.9,0.9]]","[[0.0,1.0],[12.413,1.0],[12.413,1.0],[62.063,1.0],[62.063,1.0],[111.714,1.0],[111.714,1.0],[124.126,1.0],[1000000000.0,1.0]]","[[0.0,0.986],[114.37,0.986],[114.37,0.998],[282.879,0.998],[282.879,1.0],[430.312,1.0],[430.312,0.946],[557.253,0.946],[558.253,0.0]]",ESCAPE
Phase 2 (coarse),22,6.0127,4.3,89.9,40.2,74.8,83.0,61.8,113.9,32.6,127.7,27.5,0.0,548.8,2.2,0.0,5.5,57.2,177.1,0.4,253.9,1.6,0.98,0.94,1.00,0.98,0.23,0.54,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006996872.50,5837449.32,1000000000.00,0.00,0.00,499288.26,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.3,89.9],[40.2,74.8],[83.0,61.8],[113.9,32.6],[127.7,27.5]]","[[5.5,57.2],[177.1,0.4],[253.9,1.6]]","[[0.0,1.0],[12.767,1.0],[12.767,1.0],[63.835,1.0],[63.835,1.0],[114.903,1.0],[114.903,1.0],[127.67,1.0],[1000000000.0,1.0]]","[[0.0,0.982],[124.049,0.982],[124.049,0.944],[293.965,0.944],[293.965,1.0],[504.395,1.0],[504.395,0.983],[548.763,0.983],[549.763,0.0]]",ESCAPE
Phase 2 (coarse),24,6.1416,4.9,88.9,41.5,69.6,76.1,58.4,119.5,36.3,138.4,25.2,1.1,203.2,0.4,0.0,14.5,73.3,330.0,1.1,172.7,3.2,0.91,0.98,0.93,1.00,0.23,0.48,0.80,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1058927627.11,4646799.16,6192762.71,6192762.71,15245.74,435300.35,,-5772762.71,435245.74,0.838412,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.9,88.9],[41.5,69.6],[76.1,58.4],[119.5,36.3],[138.4,25.2]]","[[14.5,73.3],[172.7,3.2],[330.0,1.1]]","[[0.0,1.0],[13.839,1.0],[13.839,1.0],[69.195,1.0],[69.195,1.0],[124.551,1.0],[124.551,1.0],[138.39,1.0],[1000000000.0,1.0]]","[[0.0,0.905],[46.948,0.905],[46.948,0.977],[96.766,0.977],[96.766,0.934],[163.14,0.934],[163.14,0.998],[203.241,0.998],[204.241,0.0]]",SUBORBIT
Phase 2 (coarse),21,5.7235,2.3,89.9,49.2,72.7,64.0,59.3,116.2,35.5,128.3,28.2,1.1,260.4,4.1,0.0,0.0,62.4,128.2,1.8,243.9,5.7,0.99,1.00,0.96,0.97,0.21,0.43,0.81,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1113194147.43,4999494.74,5364556.14,5364556.14,62559.32,357451.41,,-4944556.14,357440.68,0.650162,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.3,89.9],[49.2,72.7],[64.0,59.3],[116.2,35.5],[128.3,28.2]]","[[0.0,62.4],[128.2,1.8],[243.9,5.7]]","[[0.0,1.0],[12.831,1.0],[12.831,1.0],[64.157,1.0],[64.157,1.0],[115.482,1.0],[115.482,1.0],[128.314,1.0],[1000000000.0,1.0]]","[[0.0,0.993],[55.045,0.993],[55.045,1.0],[110.934,1.0],[110.934,0.956],[212.098,0.956],[212.098,0.973],[260.424,0.973],[261.424,0.0]]",SUBORBIT
Phase 2 (coarse),20,5.7986,5.9,89.8,36.7,68.5,79.5,54.6,119.5,37.7,131.2,22.7,0.4,351.7,0.4,0.0,3.9,55.0,197.2,0.3,363.1,0.3,0.97,0.93,0.83,0.96,0.18,0.37,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1062245873.47,5381306.58,3221888.20,3221888.20,33027.35,386973.01,,-2801888.20,386972.65,0.308786,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.9,89.8],[36.7,68.5],[79.5,54.6],[119.5,37.7],[131.2,22.7]]","[[3.9,55.0],[197.2,0.3],[363.1,0.3]]","[[0.0,1.0],[13.121,1.0],[13.121,1.0],[65.603,1.0],[65.603,1.0],[118.085,1.0],[118.085,1.0],[131.205,1.0],[1000000000.0,1.0]]","[[0.0,0.968],[63.316,0.968],[63.316,0.935],[130.084,0.935],[130.084,0.833],[333.658,0.833],[333.658,0.958],[351.71,0.958],[352.71,0.0]]",SUBORBIT
Phase 2 (coarse),17,5.4399,3.0,87.9,48.5,78.0,78.7,65.8,111.1,34.1,136.8,27.2,0.0,467.9,5.4,0.0,11.7,44.1,104.3,2.7,254.6,0.8,0.96,0.91,0.98,0.91,0.19,0.51,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1519863925.32,5747916.51,1000000000.00,0.00,0.00,318630.67,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.0,87.9],[48.5,78.0],[78.7,65.8],[111.1,34.1],[136.8,27.2]]","[[11.7,44.1],[104.3,2.7],[254.6,0.8]]","[[0.0,1.0],[13.676,1.0],[13.676,1.0],[68.378,1.0],[68.378,1.0],[123.08,1.0],[123.08,1.0],[136.755,1.0],[1000000000.0,1.0]]","[[0.0,0.957],[88.153,0.957],[88.153,0.906],[240.147,0.906],[240.147,0.984],[431.387,0.984],[431.387,0.905],[467.94,0.905],[468.94,0.0]]",ESCAPE
Phase 2 (coarse),30,6.2857,5.5,90.0,33.3,70.9,83.6,55.4,119.6,36.5,127.2,25.2,0.9,50.2,0.1,0.0,3.9,59.1,141.6,0.0,194.0,0.0,0.98,0.90,0.90,0.96,0.19,0.43,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1210485323.12,3698817.40,6654551.80,6654551.80,147031.29,273060.19,,-6234551.80,272968.71,0.959752,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.5,90.0],[33.3,70.9],[83.6,55.4],[119.6,36.5],[127.2,25.2]]","[[3.9,59.1],[141.6,0.0],[194.0,0.0]]","[[0.0,1.0],[12.722,1.0],[12.722,1.0],[63.61,1.0],[63.61,1.0],[114.498,1.0],[114.498,1.0],[127.22,1.0],[1000000000.0,1.0]]","[[0.0,0.978],[9.773,0.978],[9.773,0.901],[21.723,0.901],[21.723,0.9],[47.366,0.9],[47.366,0.956],[50.211,0.956],[51.211,0.0]]",SUBORBIT
Phase 2 (coarse),29,5.9937,2.7,87.5,41.4,71.4,78.2,61.5,116.4,45.9,126.1,24.5,2.2,859.7,2.0,0.0,0.0,68.6,222.4,3.2,374.0,0.4,0.99,0.94,1.00,0.86,0.20,0.37,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009711538.97,5841465.31,1000000000.00,0.00,0.00,617164.21,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,87.5],[41.4,71.4],[78.2,61.5],[116.4,45.9],[126.1,24.5]]","[[0.0,68.6],[222.4,3.2],[374.0,0.4]]","[[0.0,1.0],[12.612,1.0],[12.612,1.0],[63.061,1.0],[63.061,1.0],[113.511,1.0],[113.511,1.0],[126.123,1.0],[1000000000.0,1.0]]","[[0.0,0.992],[170.805,0.992],[170.805,0.939],[314.055,0.939],[314.055,1.0],[769.804,1.0],[769.804,0.861],[859.729,0.861],[860.729,0.0]]",ESCAPE
Phase 2 (coarse),31,6.4060,6.4,89.3,47.3,67.1,76.0,66.6,113.7,43.3,124.7,26.7,1.7,651.1,0.3,0.0,1.7,61.9,163.4,3.7,211.0,0.0,0.98,1.00,0.93,0.83,0.17,0.44,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1007951010.72,5835409.93,1000000000.00,0.00,0.00,550727.16,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[6.4,89.3],[47.3,67.1],[76.0,66.6],[113.7,43.3],[124.7,26.7]]","[[1.7,61.9],[163.4,3.7],[211.0,0.0]]","[[0.0,1.0],[12.471,1.0],[12.471,1.0],[62.354,1.0],[62.354,1.0],[112.237,1.0],[112.237,1.0],[124.708,1.0],[1000000000.0,1.0]]","[[0.0,0.982],[113.018,0.982],[113.018,0.999],[284.355,0.999],[284.355,0.934],[571.976,0.934],[571.976,0.828],[651.089,0.828],[652.089,0.0]]",ESCAPE
Phase 2 (coarse),26,5.9787,4.5,89.8,52.0,62.2,80.2,59.0,119.5,35.0,126.4,22.4,0.3,856.0,4.0,0.0,0.6,56.8,327.5,2.3,150.0,0.2,0.99,1.00,0.96,0.91,0.16,0.36,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1033893552.47,5825028.56,1000000000.00,0.00,0.00,388722.93,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.5,89.8],[52.0,62.2],[80.2,59.0],[119.5,35.0],[126.4,22.4]]","[[0.6,56.8],[150.0,0.2],[327.5,2.3]]","[[0.0,1.0],[12.635,1.0],[12.635,1.0],[63.176,1.0],[63.176,1.0],[113.717,1.0],[113.717,1.0],[126.352,1.0],[1000000000.0,1.0]]","[[0.0,0.992],[135.835,0.992],[135.835,1.0],[307.142,1.0],[307.142,0.956],[732.62,0.956],[732.62,0.912],[856.031,0.912],[857.031,0.0]]",ESCAPE
